id,curr,date,val
0,usd-bna/sell,2012-04-03,4.37
0,usd-bna/sell,2012-04-04,4.37
0,usd-bna/sell,2012-04-09,4.37
0,usd-bna/sell,2012-04-10,4.37
0,usd-bna/sell,2012-04-11,4.37
0,usd-bna/sell,2012-04-12,4.375
0,usd-bna/sell,2012-04-13,4.38
0,usd-bna/sell,2012-04-16,4.38
0,usd-bna/sell,2012-04-17,4.38
0,usd-bna/sell,2012-04-18,4.39
0,usd-bna/sell,2012-04-19,4.39
0,usd-bna/sell,2012-04-20,4.39
0,usd-bna/sell,2012-04-23,4.39
0,usd-bna/sell,2012-04-24,4.4
0,usd-bna/sell,2012-04-25,4.4
0,usd-bna/sell,2012-04-26,4.4
0,usd-bna/sell,2012-04-27,4.4
0,usd-bna/sell,2012-05-02,4.41
0,usd-bna/sell,2012-05-03,4.41
0,usd-bna/sell,2012-05-04,4.42
0,usd-bna/sell,2012-05-07,4.42
0,usd-bna/sell,2012-05-08,4.42
0,usd-bna/sell,2012-05-09,4.43
0,usd-bna/sell,2012-05-10,4.43
0,usd-bna/sell,2012-05-11,4.43
0,usd-bna/sell,2012-05-14,4.43
0,usd-bna/sell,2012-05-15,4.43
0,usd-bna/sell,2012-05-16,4.43
0,usd-bna/sell,2012-05-17,4.44
0,usd-bna/sell,2012-05-18,4.44
0,usd-bna/sell,2012-05-21,4.45
0,usd-bna/sell,2012-05-22,4.45
0,usd-bna/sell,2012-05-23,4.45
0,usd-bna/sell,2012-05-24,4.45
0,usd-bna/sell,2012-05-28,4.46
0,usd-bna/sell,2012-05-29,4.46
0,usd-bna/sell,2012-05-30,4.46
0,usd-bna/sell,2012-05-31,4.46
0,usd-bna/sell,2012-06-01,4.46
0,usd-bna/sell,2012-06-04,4.46
0,usd-bna/sell,2012-06-05,4.47
0,usd-bna/sell,2012-06-06,4.48
0,usd-bna/sell,2012-06-07,4.47
0,usd-bna/sell,2012-06-08,4.47
0,usd-bna/sell,2012-06-11,4.47
0,usd-bna/sell,2012-06-12,4.47
0,usd-bna/sell,2012-06-13,4.47
0,usd-bna/sell,2012-06-14,4.48
0,usd-bna/sell,2012-06-15,4.48
0,usd-bna/sell,2012-06-18,4.48
0,usd-bna/sell,2012-06-19,4.48
0,usd-bna/sell,2012-06-21,4.49
0,usd-bna/sell,2012-06-22,4.49
0,usd-bna/sell,2012-06-25,4.5
0,usd-bna/sell,2012-06-26,4.5
0,usd-bna/sell,2012-06-27,4.5
0,usd-bna/sell,2012-06-28,4.5
0,usd-bna/sell,2012-06-29,4.51
0,usd-bna/sell,2012-07-02,4.51
0,usd-bna/sell,2012-07-03,4.51
0,usd-bna/sell,2012-07-04,4.51
0,usd-bna/sell,2012-07-05,4.51
0,usd-bna/sell,2012-07-06,4.52
0,usd-bna/sell,2012-07-10,4.52
0,usd-bna/sell,2012-07-11,4.52
0,usd-bna/sell,2012-07-12,4.53
0,usd-bna/sell,2012-07-13,4.53
0,usd-bna/sell,2012-07-16,4.53
0,usd-bna/sell,2012-07-17,4.54
0,usd-bna/sell,2012-07-18,4.54
0,usd-bna/sell,2012-07-19,4.54
0,usd-bna/sell,2012-07-20,4.54
0,usd-bna/sell,2012-07-23,4.55
0,usd-bna/sell,2012-07-24,4.55
0,usd-bna/sell,2012-07-25,4.55
0,usd-bna/sell,2012-07-26,4.55
0,usd-bna/sell,2012-07-27,4.56
0,usd-bna/sell,2012-07-30,4.56
0,usd-bna/sell,2012-07-31,4.56
0,usd-bna/sell,2012-08-01,4.57
0,usd-bna/sell,2012-08-02,4.57
0,usd-bna/sell,2012-08-03,4.57
0,usd-bna/sell,2012-08-06,4.57
0,usd-bna/sell,2012-08-07,4.57
0,usd-bna/sell,2012-08-08,4.58
0,usd-bna/sell,2012-08-09,4.58
0,usd-bna/sell,2012-08-10,4.58
0,usd-bna/sell,2012-08-13,4.59
0,usd-bna/sell,2012-08-14,4.59
0,usd-bna/sell,2012-08-15,4.59
0,usd-bna/sell,2012-08-16,4.59
0,usd-bna/sell,2012-08-17,4.59
0,usd-bna/sell,2012-08-21,4.6
0,usd-bna/sell,2012-08-22,4.6
0,usd-bna/sell,2012-08-23,4.6
0,usd-bna/sell,2012-08-24,4.6
0,usd-bna/sell,2012-08-27,4.61
0,usd-bna/sell,2012-08-28,4.61
0,usd-bna/sell,2012-08-29,4.61
0,usd-bna/sell,2012-08-30,4.61
0,usd-bna/sell,2012-08-31,4.62
0,usd-bna/sell,2012-09-03,4.615
0,usd-bna/sell,2012-09-04,4.62
0,usd-bna/sell,2012-09-05,4.63
0,usd-bna/sell,2012-09-06,4.63
0,usd-bna/sell,2012-09-07,4.64
0,usd-bna/sell,2012-09-10,4.64
0,usd-bna/sell,2012-09-11,4.64
0,usd-bna/sell,2012-09-12,4.64
0,usd-bna/sell,2012-09-13,4.64
0,usd-bna/sell,2012-09-14,4.65
0,usd-bna/sell,2012-09-17,4.65
0,usd-bna/sell,2012-09-18,4.65
0,usd-bna/sell,2012-09-19,4.66
0,usd-bna/sell,2012-09-20,4.66
0,usd-bna/sell,2012-09-21,4.66
0,usd-bna/sell,2012-09-25,4.67
0,usd-bna/sell,2012-09-26,4.67
0,usd-bna/sell,2012-09-27,4.67
0,usd-bna/sell,2012-09-28,4.68
0,usd-bna/sell,2012-10-01,4.68
0,usd-bna/sell,2012-10-02,4.68
0,usd-bna/sell,2012-10-03,4.68
0,usd-bna/sell,2012-10-04,4.68
0,usd-bna/sell,2012-10-05,4.69
0,usd-bna/sell,2012-10-09,4.69
0,usd-bna/sell,2012-10-10,4.69
0,usd-bna/sell,2012-10-11,4.7
0,usd-bna/sell,2012-10-12,4.7
0,usd-bna/sell,2012-10-15,4.7
0,usd-bna/sell,2012-10-16,4.71
0,usd-bna/sell,2012-10-17,4.71
0,usd-bna/sell,2012-10-18,4.71
0,usd-bna/sell,2012-10-19,4.72
0,usd-bna/sell,2012-10-22,4.72
0,usd-bna/sell,2012-10-23,4.72
0,usd-bna/sell,2012-10-24,4.73
0,usd-bna/sell,2012-10-25,4.73
0,usd-bna/sell,2012-10-26,4.73
0,usd-bna/sell,2012-10-29,4.73
0,usd-bna/sell,2012-10-30,4.74
0,usd-bna/sell,2012-10-31,4.74
0,usd-bna/sell,2012-11-01,4.75
0,usd-bna/sell,2012-11-02,4.75
0,usd-bna/sell,2012-11-05,4.74
0,usd-bna/sell,2012-11-07,4.75
0,usd-bna/sell,2012-11-08,4.75
0,usd-bna/sell,2012-11-09,4.76
0,usd-bna/sell,2012-11-12,4.76
0,usd-bna/sell,2012-11-13,4.76
0,usd-bna/sell,2012-11-14,4.77
0,usd-bna/sell,2012-11-15,4.77
0,usd-bna/sell,2012-11-16,4.78
0,usd-bna/sell,2012-11-19,4.78
0,usd-bna/sell,2012-11-20,4.78
0,usd-bna/sell,2012-11-21,4.79
0,usd-bna/sell,2012-11-22,4.8
0,usd-bna/sell,2012-11-23,4.8
0,usd-bna/sell,2012-11-27,4.8
0,usd-bna/sell,2012-11-28,4.81
0,usd-bna/sell,2012-11-29,4.81
0,usd-bna/sell,2012-11-30,4.82
0,usd-bna/sell,2012-12-03,4.82
0,usd-bna/sell,2012-12-04,4.83
0,usd-bna/sell,2012-12-05,4.83
0,usd-bna/sell,2012-12-06,4.83
0,usd-bna/sell,2012-12-07,4.84
0,usd-bna/sell,2012-12-10,4.84
0,usd-bna/sell,2012-12-11,4.84
0,usd-bna/sell,2012-12-12,4.85
0,usd-bna/sell,2012-12-13,4.85
0,usd-bna/sell,2012-12-14,4.85
0,usd-bna/sell,2012-12-17,4.86
0,usd-bna/sell,2012-12-18,4.86
0,usd-bna/sell,2012-12-19,4.87
0,usd-bna/sell,2012-12-20,4.875
0,usd-bna/sell,2012-12-21,4.88
0,usd-bna/sell,2012-12-26,4.89
0,usd-bna/sell,2012-12-27,4.89
0,usd-bna/sell,2012-12-28,4.89
0,usd-bna/sell,2012-12-31,4.89
0,usd-bna/sell,2013-01-02,4.9
0,usd-bna/sell,2013-01-03,4.9
0,usd-bna/sell,2013-01-04,4.9
0,usd-bna/sell,2013-01-07,4.91
0,usd-bna/sell,2013-01-08,4.91
0,usd-bna/sell,2013-01-09,4.91
0,usd-bna/sell,2013-01-10,4.92
0,usd-bna/sell,2013-01-11,4.92
0,usd-bna/sell,2013-01-14,4.925
0,usd-bna/sell,2013-01-15,4.925
0,usd-bna/sell,2013-01-16,4.925
0,usd-bna/sell,2013-01-17,4.925
0,usd-bna/sell,2013-01-18,4.925
0,usd-bna/sell,2013-01-21,4.93
0,usd-bna/sell,2013-01-22,4.935
0,usd-bna/sell,2013-01-23,4.94
0,usd-bna/sell,2013-01-24,4.94
0,usd-bna/sell,2013-01-25,4.94
0,usd-bna/sell,2013-01-28,4.95
0,usd-bna/sell,2013-01-29,4.95
0,usd-bna/sell,2013-01-30,4.95
0,usd-bna/sell,2013-02-01,4.955
0,usd-bna/sell,2013-02-04,4.96
0,usd-bna/sell,2013-02-05,4.96
0,usd-bna/sell,2013-02-06,4.96
0,usd-bna/sell,2013-02-07,4.965
0,usd-bna/sell,2013-02-08,4.97
0,usd-bna/sell,2013-02-13,4.98
0,usd-bna/sell,2013-02-14,4.98
0,usd-bna/sell,2013-02-15,4.985
0,usd-bna/sell,2013-02-18,4.995
0,usd-bna/sell,2013-02-19,4.995
0,usd-bna/sell,2013-02-21,5.005
0,usd-bna/sell,2013-02-22,5.005
0,usd-bna/sell,2013-02-25,5.005
0,usd-bna/sell,2013-02-26,5.01
0,usd-bna/sell,2013-02-27,5.01
0,usd-bna/sell,2013-02-28,5.02
0,usd-bna/sell,2013-03-01,5.02
0,usd-bna/sell,2013-03-04,5.025
0,usd-bna/sell,2013-03-05,5.03
0,usd-bna/sell,2013-03-06,5.035
0,usd-bna/sell,2013-03-07,5.035
0,usd-bna/sell,2013-03-08,5.04
0,usd-bna/sell,2013-03-11,5.045
0,usd-bna/sell,2013-03-12,5.05
0,usd-bna/sell,2013-03-13,5.05
0,usd-bna/sell,2013-03-14,5.06
0,usd-bna/sell,2013-03-15,5.065
0,usd-bna/sell,2013-03-18,5.07
0,usd-bna/sell,2013-03-19,5.07
0,usd-bna/sell,2013-03-20,5.07
0,usd-bna/sell,2013-03-21,5.075
0,usd-bna/sell,2013-03-22,5.085
0,usd-bna/sell,2013-03-25,5.09
0,usd-bna/sell,2013-03-26,5.09
0,usd-bna/sell,2013-03-27,5.095
0,usd-bna/sell,2013-04-03,5.105
0,usd-bna/sell,2013-04-04,5.105
0,usd-bna/sell,2013-04-05,5.11
0,usd-bna/sell,2013-04-08,5.11
0,usd-bna/sell,2013-04-09,5.11
0,usd-bna/sell,2013-04-10,5.11
0,usd-bna/sell,2013-04-11,5.115
0,usd-bna/sell,2013-04-12,5.11
0,usd-bna/sell,2013-04-15,5.125
0,usd-bna/sell,2013-04-16,5.13
0,usd-bna/sell,2013-04-17,5.13
0,usd-bna/sell,2013-04-18,5.13
0,usd-bna/sell,2013-04-19,5.135
0,usd-bna/sell,2013-04-22,5.14
0,usd-bna/sell,2013-04-23,5.145
0,usd-bna/sell,2013-04-24,5.15
0,usd-bna/sell,2013-04-25,5.15
0,usd-bna/sell,2013-04-26,5.15
0,usd-bna/sell,2013-04-29,5.155
0,usd-bna/sell,2013-04-30,5.16
0,usd-bna/sell,2013-05-02,5.165
0,usd-bna/sell,2013-05-03,5.17
0,usd-bna/sell,2013-05-06,5.18
0,usd-bna/sell,2013-05-07,5.18
0,usd-bna/sell,2013-05-08,5.185
0,usd-bna/sell,2013-05-09,5.19
0,usd-bna/sell,2013-05-10,5.2
0,usd-bna/sell,2013-05-13,5.2
0,usd-bna/sell,2013-05-14,5.205
0,usd-bna/sell,2013-05-15,5.21
0,usd-bna/sell,2013-05-16,5.21
0,usd-bna/sell,2013-05-17,5.21
0,usd-bna/sell,2013-05-20,5.215
0,usd-bna/sell,2013-05-21,5.22
0,usd-bna/sell,2013-05-22,5.225
0,usd-bna/sell,2013-05-23,5.233
0,usd-bna/sell,2013-05-24,5.24
0,usd-bna/sell,2013-05-27,5.24
0,usd-bna/sell,2013-05-28,5.24
0,usd-bna/sell,2013-05-29,5.245
0,usd-bna/sell,2013-05-30,5.25
0,usd-bna/sell,2013-05-31,5.255
0,usd-bna/sell,2013-06-03,5.26
0,usd-bna/sell,2013-06-04,5.25
0,usd-bna/sell,2013-06-05,5.255
0,usd-bna/sell,2013-06-06,5.265
0,usd-bna/sell,2013-06-07,5.265
0,usd-bna/sell,2013-06-10,5.27
0,usd-bna/sell,2013-06-11,5.275
0,usd-bna/sell,2013-06-12,5.28
0,usd-bna/sell,2013-06-13,5.29
0,usd-bna/sell,2013-06-14,5.295
0,usd-bna/sell,2013-06-17,5.3
0,usd-bna/sell,2013-06-18,5.305
0,usd-bna/sell,2013-06-19,5.315
0,usd-bna/sell,2013-06-24,5.325
0,usd-bna/sell,2013-06-25,5.325
0,usd-bna/sell,2013-06-26,5.335
0,usd-bna/sell,2013-06-27,5.345
0,usd-bna/sell,2013-06-28,5.355
0,usd-bna/sell,2013-07-01,5.355
0,usd-bna/sell,2013-07-02,5.36
0,usd-bna/sell,2013-07-03,5.365
0,usd-bna/sell,2013-07-04,5.37
0,usd-bna/sell,2013-07-05,5.37
0,usd-bna/sell,2013-07-08,5.375
0,usd-bna/sell,2013-07-10,5.375
0,usd-bna/sell,2013-07-11,5.385
0,usd-bna/sell,2013-07-12,5.39
0,usd-bna/sell,2013-07-15,5.395
0,usd-bna/sell,2013-07-16,5.4
0,usd-bna/sell,2013-07-17,5.405
0,usd-bna/sell,2013-07-18,5.415
0,usd-bna/sell,2013-07-19,5.425
0,usd-bna/sell,2013-07-22,5.425
0,usd-bna/sell,2013-07-23,5.425
0,usd-bna/sell,2013-07-24,5.43
0,usd-bna/sell,2013-07-25,5.445
0,usd-bna/sell,2013-07-26,5.445
0,usd-bna/sell,2013-07-29,5.46
0,usd-bna/sell,2013-07-30,5.465
0,usd-bna/sell,2013-07-31,5.47
0,usd-bna/sell,2013-08-01,5.475
0,usd-bna/sell,2013-08-02,5.48
0,usd-bna/sell,2013-08-05,5.485
0,usd-bna/sell,2013-08-06,5.49
0,usd-bna/sell,2013-08-07,5.495
0,usd-bna/sell,2013-08-08,5.505
0,usd-bna/sell,2013-08-09,5.505
0,usd-bna/sell,2013-08-12,5.515
0,usd-bna/sell,2013-08-13,5.525
0,usd-bna/sell,2013-08-14,5.535
0,usd-bna/sell,2013-08-15,5.545
0,usd-bna/sell,2013-08-16,5.555
0,usd-bna/sell,2013-08-20,5.56
0,usd-bna/sell,2013-08-21,5.565
0,usd-bna/sell,2013-08-22,5.58
0,usd-bna/sell,2013-08-23,5.59
0,usd-bna/sell,2013-08-26,5.595
0,usd-bna/sell,2013-08-27,5.605
0,usd-bna/sell,2013-08-28,5.615
0,usd-bna/sell,2013-08-29,5.625
0,usd-bna/sell,2013-08-30,5.635
0,usd-bna/sell,2013-09-02,5.65
0,usd-bna/sell,2013-09-03,5.655
0,usd-bna/sell,2013-09-04,5.665
0,usd-bna/sell,2013-09-05,5.665
1,usd-oficial-valordolarblue,2002-04-09,2.85
1,usd-oficial-valordolarblue,2002-04-10,2.84
1,usd-oficial-valordolarblue,2002-04-11,2.9
1,usd-oficial-valordolarblue,2002-04-12,3.05
1,usd-oficial-valordolarblue,2002-04-15,3.05
1,usd-oficial-valordolarblue,2002-04-16,2.94
1,usd-oficial-valordolarblue,2002-04-17,2.9
1,usd-oficial-valordolarblue,2002-04-18,3.15
1,usd-oficial-valordolarblue,2002-04-19,3.3
1,usd-oficial-valordolarblue,2002-04-29,3.08
1,usd-oficial-valordolarblue,2002-04-30,3
1,usd-oficial-valordolarblue,2002-05-02,3.2
1,usd-oficial-valordolarblue,2002-05-03,3.3
1,usd-oficial-valordolarblue,2002-05-06,3.25
1,usd-oficial-valordolarblue,2002-05-07,3.3
1,usd-oficial-valordolarblue,2002-05-08,3.3
1,usd-oficial-valordolarblue,2002-05-09,3.25
1,usd-oficial-valordolarblue,2002-05-10,3.3
1,usd-oficial-valordolarblue,2002-05-13,3.35
1,usd-oficial-valordolarblue,2002-05-14,3.38
1,usd-oficial-valordolarblue,2002-05-15,3.32
1,usd-oficial-valordolarblue,2002-05-16,3.3
1,usd-oficial-valordolarblue,2002-05-17,3.45
1,usd-oficial-valordolarblue,2002-05-20,3.52
1,usd-oficial-valordolarblue,2002-05-21,3.6
1,usd-oficial-valordolarblue,2002-05-22,3.58
1,usd-oficial-valordolarblue,2002-05-23,3.55
1,usd-oficial-valordolarblue,2002-05-24,3.6
1,usd-oficial-valordolarblue,2002-05-27,3.6
1,usd-oficial-valordolarblue,2002-05-28,3.6
1,usd-oficial-valordolarblue,2002-05-29,3.65
1,usd-oficial-valordolarblue,2002-05-30,3.7
1,usd-oficial-valordolarblue,2002-05-31,3.65
1,usd-oficial-valordolarblue,2002-06-03,3.7
1,usd-oficial-valordolarblue,2002-06-04,3.7
1,usd-oficial-valordolarblue,2002-06-05,3.7
1,usd-oficial-valordolarblue,2002-06-06,3.75
1,usd-oficial-valordolarblue,2002-06-07,3.75
1,usd-oficial-valordolarblue,2002-06-10,3.63
1,usd-oficial-valordolarblue,2002-06-11,3.6
1,usd-oficial-valordolarblue,2002-06-12,3.52
1,usd-oficial-valordolarblue,2002-06-13,3.55
1,usd-oficial-valordolarblue,2002-06-14,3.6
1,usd-oficial-valordolarblue,2002-06-18,3.6
1,usd-oficial-valordolarblue,2002-06-19,3.65
1,usd-oficial-valordolarblue,2002-06-20,3.7
1,usd-oficial-valordolarblue,2002-06-21,3.74
1,usd-oficial-valordolarblue,2002-06-24,3.83
1,usd-oficial-valordolarblue,2002-06-25,3.95
1,usd-oficial-valordolarblue,2002-06-26,3.95
1,usd-oficial-valordolarblue,2002-06-27,3.92
1,usd-oficial-valordolarblue,2002-06-28,3.9
1,usd-oficial-valordolarblue,2002-07-01,3.85
1,usd-oficial-valordolarblue,2002-07-02,3.75
1,usd-oficial-valordolarblue,2002-07-03,3.67
1,usd-oficial-valordolarblue,2002-07-04,3.65
1,usd-oficial-valordolarblue,2002-07-05,3.65
1,usd-oficial-valordolarblue,2002-07-08,3.6
1,usd-oficial-valordolarblue,2002-07-10,3.61
1,usd-oficial-valordolarblue,2002-07-11,3.63
1,usd-oficial-valordolarblue,2002-07-12,3.66
1,usd-oficial-valordolarblue,2002-07-15,3.65
1,usd-oficial-valordolarblue,2002-07-16,3.65
1,usd-oficial-valordolarblue,2002-07-17,3.6
1,usd-oficial-valordolarblue,2002-07-18,3.63
1,usd-oficial-valordolarblue,2002-07-19,3.65
1,usd-oficial-valordolarblue,2002-07-22,3.65
1,usd-oficial-valordolarblue,2002-07-23,3.7
1,usd-oficial-valordolarblue,2002-07-24,3.69
1,usd-oficial-valordolarblue,2002-07-25,3.68
1,usd-oficial-valordolarblue,2002-07-26,3.7
1,usd-oficial-valordolarblue,2002-07-29,3.69
1,usd-oficial-valordolarblue,2002-07-30,3.69
1,usd-oficial-valordolarblue,2002-07-31,3.74
1,usd-oficial-valordolarblue,2002-08-01,3.7
1,usd-oficial-valordolarblue,2002-08-02,3.67
1,usd-oficial-valordolarblue,2002-08-05,3.66
1,usd-oficial-valordolarblue,2002-08-06,3.65
1,usd-oficial-valordolarblue,2002-08-07,3.65
1,usd-oficial-valordolarblue,2002-08-08,3.66
1,usd-oficial-valordolarblue,2002-08-09,3.66
1,usd-oficial-valordolarblue,2002-08-12,3.65
1,usd-oficial-valordolarblue,2002-08-13,3.63
1,usd-oficial-valordolarblue,2002-08-14,3.64
1,usd-oficial-valordolarblue,2002-08-15,3.65
1,usd-oficial-valordolarblue,2002-08-16,3.67
1,usd-oficial-valordolarblue,2002-08-20,3.66
1,usd-oficial-valordolarblue,2002-08-21,3.63
1,usd-oficial-valordolarblue,2002-08-22,3.61
1,usd-oficial-valordolarblue,2002-08-23,3.65
1,usd-oficial-valordolarblue,2002-08-26,3.66
1,usd-oficial-valordolarblue,2002-08-27,3.66
1,usd-oficial-valordolarblue,2002-08-28,3.65
1,usd-oficial-valordolarblue,2002-08-29,3.65
1,usd-oficial-valordolarblue,2002-08-30,3.65
1,usd-oficial-valordolarblue,2002-09-02,3.64
1,usd-oficial-valordolarblue,2002-09-03,3.65
1,usd-oficial-valordolarblue,2002-09-04,3.66
1,usd-oficial-valordolarblue,2002-09-05,3.66
1,usd-oficial-valordolarblue,2002-09-06,3.65
1,usd-oficial-valordolarblue,2002-09-09,3.66
1,usd-oficial-valordolarblue,2002-09-10,3.66
1,usd-oficial-valordolarblue,2002-09-11,3.65
1,usd-oficial-valordolarblue,2002-09-12,3.66
1,usd-oficial-valordolarblue,2002-09-13,3.67
1,usd-oficial-valordolarblue,2002-09-16,3.67
1,usd-oficial-valordolarblue,2002-09-17,3.66
1,usd-oficial-valordolarblue,2002-09-18,3.66
1,usd-oficial-valordolarblue,2002-09-19,3.69
1,usd-oficial-valordolarblue,2002-09-20,3.69
1,usd-oficial-valordolarblue,2002-09-23,3.69
1,usd-oficial-valordolarblue,2002-09-24,3.7
1,usd-oficial-valordolarblue,2002-09-25,3.71
1,usd-oficial-valordolarblue,2002-09-26,3.71
1,usd-oficial-valordolarblue,2002-09-27,3.75
1,usd-oficial-valordolarblue,2002-09-30,3.76
1,usd-oficial-valordolarblue,2002-10-01,3.77
1,usd-oficial-valordolarblue,2002-10-02,3.79
1,usd-oficial-valordolarblue,2002-10-03,3.78
1,usd-oficial-valordolarblue,2002-10-04,3.78
1,usd-oficial-valordolarblue,2002-10-07,3.77
1,usd-oficial-valordolarblue,2002-10-08,3.77
1,usd-oficial-valordolarblue,2002-10-09,3.74
1,usd-oficial-valordolarblue,2002-10-10,3.73
1,usd-oficial-valordolarblue,2002-10-11,3.73
1,usd-oficial-valordolarblue,2002-10-15,3.7
1,usd-oficial-valordolarblue,2002-10-16,3.64
1,usd-oficial-valordolarblue,2002-10-17,3.61
1,usd-oficial-valordolarblue,2002-10-18,3.64
1,usd-oficial-valordolarblue,2002-10-21,3.65
1,usd-oficial-valordolarblue,2002-10-22,3.65
1,usd-oficial-valordolarblue,2002-10-23,3.64
1,usd-oficial-valordolarblue,2002-10-24,3.64
1,usd-oficial-valordolarblue,2002-10-25,3.64
1,usd-oficial-valordolarblue,2002-10-28,3.62
1,usd-oficial-valordolarblue,2002-10-29,3.6
1,usd-oficial-valordolarblue,2002-10-30,3.56
1,usd-oficial-valordolarblue,2002-10-31,3.54
1,usd-oficial-valordolarblue,2002-11-01,3.55
1,usd-oficial-valordolarblue,2002-11-04,3.58
1,usd-oficial-valordolarblue,2002-11-05,3.57
1,usd-oficial-valordolarblue,2002-11-07,3.57
1,usd-oficial-valordolarblue,2002-11-08,3.57
1,usd-oficial-valordolarblue,2002-11-11,3.57
1,usd-oficial-valordolarblue,2002-11-12,3.56
1,usd-oficial-valordolarblue,2002-11-13,3.55
1,usd-oficial-valordolarblue,2002-11-14,3.59
1,usd-oficial-valordolarblue,2002-11-15,3.58
1,usd-oficial-valordolarblue,2002-11-18,3.56
1,usd-oficial-valordolarblue,2002-11-19,3.55
1,usd-oficial-valordolarblue,2002-11-20,3.55
1,usd-oficial-valordolarblue,2002-11-21,3.54
1,usd-oficial-valordolarblue,2002-11-22,3.55
1,usd-oficial-valordolarblue,2002-11-25,3.54
1,usd-oficial-valordolarblue,2002-11-26,3.53
1,usd-oficial-valordolarblue,2002-11-27,3.53
1,usd-oficial-valordolarblue,2002-11-28,3.59
1,usd-oficial-valordolarblue,2002-11-29,3.66
1,usd-oficial-valordolarblue,2002-12-02,3.63
1,usd-oficial-valordolarblue,2002-12-03,3.57
1,usd-oficial-valordolarblue,2002-12-04,3.56
1,usd-oficial-valordolarblue,2002-12-05,3.56
1,usd-oficial-valordolarblue,2002-12-06,3.57
1,usd-oficial-valordolarblue,2002-12-09,3.57
1,usd-oficial-valordolarblue,2002-12-10,3.55
1,usd-oficial-valordolarblue,2002-12-11,3.54
1,usd-oficial-valordolarblue,2002-12-12,3.53
1,usd-oficial-valordolarblue,2002-12-13,3.55
1,usd-oficial-valordolarblue,2002-12-16,3.56
1,usd-oficial-valordolarblue,2002-12-17,3.57
1,usd-oficial-valordolarblue,2002-12-18,3.55
1,usd-oficial-valordolarblue,2002-12-19,3.53
1,usd-oficial-valordolarblue,2002-12-20,3.52
1,usd-oficial-valordolarblue,2002-12-23,3.49
1,usd-oficial-valordolarblue,2002-12-24,3.49
1,usd-oficial-valordolarblue,2002-12-26,3.43
1,usd-oficial-valordolarblue,2002-12-27,3.43
1,usd-oficial-valordolarblue,2002-12-30,3.4
1,usd-oficial-valordolarblue,2002-12-31,3.39
1,usd-oficial-valordolarblue,2003-01-02,3.38
1,usd-oficial-valordolarblue,2003-01-03,3.36
1,usd-oficial-valordolarblue,2003-01-06,3.35
1,usd-oficial-valordolarblue,2003-01-07,3.3
1,usd-oficial-valordolarblue,2003-01-08,3.32
1,usd-oficial-valordolarblue,2003-01-09,3.37
1,usd-oficial-valordolarblue,2003-01-10,3.39
1,usd-oficial-valordolarblue,2003-01-13,3.37
1,usd-oficial-valordolarblue,2003-01-14,3.31
1,usd-oficial-valordolarblue,2003-01-15,3.26
1,usd-oficial-valordolarblue,2003-01-16,3.29
1,usd-oficial-valordolarblue,2003-01-17,3.27
1,usd-oficial-valordolarblue,2003-01-20,3.21
1,usd-oficial-valordolarblue,2003-01-21,3.14
1,usd-oficial-valordolarblue,2003-01-22,3.14
1,usd-oficial-valordolarblue,2003-01-23,3.18
1,usd-oficial-valordolarblue,2003-01-24,3.24
1,usd-oficial-valordolarblue,2003-01-27,3.34
1,usd-oficial-valordolarblue,2003-01-28,3.35
1,usd-oficial-valordolarblue,2003-01-29,3.34
1,usd-oficial-valordolarblue,2003-01-30,3.28
1,usd-oficial-valordolarblue,2003-01-31,3.23
1,usd-oficial-valordolarblue,2003-02-03,3.23
1,usd-oficial-valordolarblue,2003-02-04,3.19
1,usd-oficial-valordolarblue,2003-02-05,3.19
1,usd-oficial-valordolarblue,2003-02-06,3.18
1,usd-oficial-valordolarblue,2003-02-07,3.19
1,usd-oficial-valordolarblue,2003-02-10,3.17
1,usd-oficial-valordolarblue,2003-02-11,3.14
1,usd-oficial-valordolarblue,2003-02-12,3.13
1,usd-oficial-valordolarblue,2003-02-13,3.16
1,usd-oficial-valordolarblue,2003-02-14,3.22
1,usd-oficial-valordolarblue,2003-02-17,3.19
1,usd-oficial-valordolarblue,2003-02-18,3.19
1,usd-oficial-valordolarblue,2003-02-19,3.22
1,usd-oficial-valordolarblue,2003-02-20,3.25
1,usd-oficial-valordolarblue,2003-02-21,3.22
1,usd-oficial-valordolarblue,2003-02-24,3.2
1,usd-oficial-valordolarblue,2003-02-25,3.19
1,usd-oficial-valordolarblue,2003-02-26,3.2
1,usd-oficial-valordolarblue,2003-02-27,3.22
1,usd-oficial-valordolarblue,2003-02-28,3.22
1,usd-oficial-valordolarblue,2003-03-03,3.24
1,usd-oficial-valordolarblue,2003-03-04,3.21
1,usd-oficial-valordolarblue,2003-03-05,3.21
1,usd-oficial-valordolarblue,2003-03-06,3.21
1,usd-oficial-valordolarblue,2003-03-07,3.19
1,usd-oficial-valordolarblue,2003-03-10,3.18
1,usd-oficial-valordolarblue,2003-03-11,3.17
1,usd-oficial-valordolarblue,2003-03-12,3.15
1,usd-oficial-valordolarblue,2003-03-13,3.15
1,usd-oficial-valordolarblue,2003-03-14,3.15
1,usd-oficial-valordolarblue,2003-03-17,3.13
1,usd-oficial-valordolarblue,2003-03-18,3.1
1,usd-oficial-valordolarblue,2003-03-19,3.05
1,usd-oficial-valordolarblue,2003-03-20,3.07
1,usd-oficial-valordolarblue,2003-03-21,3.06
1,usd-oficial-valordolarblue,2003-03-24,3.02
